%  GPST        ,GPS_Date, latitude(deg),longitude(deg), height(m),  Q, ns,  sdn(m),  sde(m),  sdu(m), sdne(m), sdeu(m), sdun(m),age(s), ratio
2148,324983,45.83386634,-110.93572,2411.5289,1,5,0.009,0.0081,0.026,0.0026,0.0087,0.0037,23,999.9
2148,324983.2,45.83387078,-110.9357242,2411.9574,1,5,0.0089,0.008,0.0256,0.0025,0.0086,0.0035,23.2,999.9
2148,324983.4,45.83387503,-110.9357283,2412.3801,1,5,0.0088,0.0079,0.0252,0.0025,0.0084,0.0034,23.4,999.9
2148,324983.6,45.83387922,-110.9357324,2412.8048,1,5,0.0086,0.0078,0.0248,0.0025,0.0083,0.0033,23.6,999.9
2148,324983.8,45.83388337,-110.9357365,2413.2315,1,5,0.0085,0.0076,0.0244,0.0025,0.0081,0.0032,23.8,999.9
2148,324984,45.8338876,-110.9357408,2413.6616,1,5,0.0084,0.0075,0.024,0.0024,0.008,0.0031,24,999.9
2148,324984.2,45.83389181,-110.9357449,2414.0922,1,5,0.0082,0.0074,0.0235,0.0024,0.0079,0.0029,24.2,999.9
2148,324984.4,45.83389592,-110.9357491,2414.5161,1,5,0.0081,0.0073,0.0231,0.0024,0.0077,0.0028,24.4,999.9
2148,324984.6,45.83390004,-110.9357534,2414.9253,1,5,0.008,0.0071,0.0227,0.0024,0.0076,0.0027,24.6,999.9
2148,324984.8,45.83390415,-110.9357577,2415.3521,1,5,0.0078,0.007,0.0223,0.0023,0.0074,0.0026,24.8,999.9
2148,324985,45.83390826,-110.9357619,2415.7814,1,5,0.0077,0.0069,0.0219,0.0023,0.0073,0.0024,25,999.9
2148,324985.2,45.83391241,-110.9357663,2416.1991,1,5,0.0076,0.0068,0.0215,0.0023,0.0071,0.0023,25.2,999.9
2148,324985.4,45.83391654,-110.9357706,2416.6294,1,5,0.0074,0.0067,0.0211,0.0023,0.007,0.0021,25.4,999.9
2148,324985.6,45.83392069,-110.9357749,2417.0541,1,5,0.0073,0.0065,0.0207,0.0022,0.0068,0.002,25.6,999.9
2148,324985.8,45.83392483,-110.9357792,2417.4718,1,5,0.0072,0.0064,0.0203,0.0022,0.0067,0.0018,25.8,999.9
2148,324986,45.833929,-110.9357836,2417.9131,1,5,0.0071,0.0063,0.0199,0.0022,0.0065,0.0016,26,999.9
2148,324986.2,45.83393322,-110.935788,2418.3397,1,5,0.007,0.0062,0.0196,0.0022,0.0064,0.0015,26.2,999.9
2148,324986.4,45.83393742,-110.9357923,2418.7564,1,5,0.0068,0.0061,0.0192,0.0021,0.0063,0.0013,26.4,999.9
2148,324986.6,45.83394162,-110.9357965,2419.1737,1,5,0.0067,0.006,0.0188,0.0021,0.0061,0.001,26.6,999.9
2148,324986.8,45.83394578,-110.9358008,2419.5903,1,5,0.0066,0.0059,0.0185,0.0021,0.006,0.0008,26.8,999.9
2148,324987,45.83394995,-110.9358052,2420.0139,1,5,0.0065,0.0058,0.0181,0.0021,0.0059,0.0003,27,999.9
2148,324987.2,45.83395416,-110.9358095,2420.4317,1,5,0.0064,0.0057,0.0178,0.0021,0.0058,-0.0006,27.2,999.9
2148,324987.4,45.83395837,-110.9358137,2420.8488,1,5,0.0063,0.0056,0.0175,0.002,0.0057,-0.0009,27.4,999.9
2148,324987.6,45.83396262,-110.9358179,2421.269,1,5,0.0062,0.0055,0.0172,0.002,0.0055,-0.0011,27.6,999.9
2148,324987.8,45.83396686,-110.9358221,2421.6772,1,5,0.0062,0.0054,0.0169,0.002,0.0054,-0.0012,27.8,999.9
2148,324988,45.83397112,-110.9358263,2422.1014,1,5,0.0061,0.0054,0.0167,0.002,0.0054,-0.0013,28,999.9
2148,324988.2,45.83397534,-110.9358306,2422.5311,1,5,0.006,0.0053,0.0164,0.002,0.0053,-0.0014,28.2,999.9
2148,324988.4,45.83397954,-110.9358348,2422.9481,1,5,0.0059,0.0052,0.0162,0.002,0.0052,-0.0015,28.4,999.9
2148,324988.6,45.83398368,-110.935839,2423.371,1,5,0.0059,0.0052,0.016,0.002,0.0051,-0.0016,28.6,999.9
2148,324988.8,45.83398789,-110.9358431,2423.792,1,5,0.0058,0.0051,0.0159,0.0019,0.0051,-0.0017,28.8,999.9
2148,324989,45.83399212,-110.9358473,2424.227,1,5,0.0058,0.0051,0.0157,0.0019,0.005,-0.0017,29,999.9
2148,324989.2,45.83399639,-110.9358514,2424.638,1,5,0.0058,0.0051,0.0156,0.0019,0.005,-0.0018,29.2,999.9
2148,324989.4,45.83400057,-110.9358556,2425.0636,1,5,0.0057,0.005,0.0156,0.0019,0.0049,-0.0018,29.4,999.9
2148,324989.6,45.83400472,-110.9358597,2425.491,1,5,0.0057,0.005,0.0156,0.0019,0.005,-0.0018,29.6,999.9
2148,324989.8,45.83400888,-110.9358638,2425.8991,1,5,0.0058,0.0051,0.0159,0.002,0.0051,-0.0019,29.8,999.9
2148,324990,45.83401303,-110.9358679,2426.3163,1,5,0.0042,0.0037,0.0118,0.0014,0.0037,-0.0015,0,999.9
2148,324990.2,45.83401721,-110.935872,2426.7366,1,5,0.0058,0.0051,0.0159,0.002,0.0051,-0.0019,0.2,999.9
2148,324990.4,45.83402134,-110.935876,2427.1642,1,5,0.0057,0.005,0.0156,0.0019,0.005,-0.0019,0.4,999.9
2148,324990.6,45.8340254,-110.9358801,2427.5688,1,5,0.0057,0.005,0.0156,0.0019,0.0049,-0.0018,0.6,999.9
2148,324990.8,45.83402948,-110.9358841,2427.9825,1,5,0.0058,0.0051,0.0156,0.0019,0.005,-0.0018,0.8,999.9
2148,324991,45.83403361,-110.9358882,2428.4157,1,5,0.0058,0.0051,0.0157,0.0019,0.005,-0.0017,1,999.9
2148,324991.2,45.83403775,-110.9358922,2428.8308,1,5,0.0058,0.0051,0.0159,0.0019,0.0051,-0.0017,1.2,999.9
2148,324991.4,45.83404185,-110.9358962,2429.2472,1,5,0.0059,0.0052,0.016,0.002,0.0051,-0.0016,1.4,999.9
2148,324991.6,45.83404564,-110.9358999,2429.6309,1,5,0.0059,0.0052,0.0162,0.002,0.0052,-0.0016,1.6,999.9
2148,324991.8,45.8340489,-110.9359032,2429.962,1,5,0.006,0.0053,0.0164,0.002,0.0053,-0.0015,1.8,999.9
2148,324992,45.83405141,-110.9359057,2430.1987,1,5,0.0061,0.0054,0.0167,0.002,0.0054,-0.0014,2,999.9
2148,324992.2,45.83405303,-110.9359075,2430.3795,1,5,0.0062,0.0054,0.0169,0.002,0.0054,-0.0012,2.2,999.9
2148,324992.4,45.83405368,-110.9359087,2430.5085,1,5,0.0062,0.0055,0.0172,0.002,0.0055,-0.0011,2.4,999.9
2148,324992.6,45.83405305,-110.9359099,2430.6359,1,5,0.0063,0.0056,0.0175,0.002,0.0057,-0.0009,2.6,999.9
2148,324992.8,45.83405122,-110.9359115,2430.8145,1,5,0.0064,0.0057,0.0178,0.002,0.0058,-0.0007,2.8,999.9
2148,324993,45.83404868,-110.9359141,2431.0765,1,5,0.0065,0.0058,0.0181,0.0021,0.0059,-0.0001,3,999.9
2148,324993.2,45.83404566,-110.9359177,2431.4544,1,5,0.0066,0.0059,0.0185,0.0021,0.006,0.0007,3.2,999.9
2148,324993.4,45.83404251,-110.9359226,2431.9077,1,5,0.0067,0.006,0.0188,0.0021,0.0061,0.001,3.4,999.9
2148,324993.6,45.83403928,-110.935928,2432.4267,1,5,0.0068,0.0061,0.0192,0.0021,0.0063,0.0012,3.6,999.9
2148,324993.8,45.83403615,-110.9359337,2432.9424,1,5,0.007,0.0062,0.0195,0.0021,0.0064,0.0014,3.8,999.9
2148,324994,45.83403313,-110.9359393,2433.4603,1,5,0.0071,0.0063,0.0199,0.0022,0.0065,0.0016,4,999.9
2148,324994.2,45.8340304,-110.9359447,2433.9853,1,5,0.0072,0.0064,0.0203,0.0022,0.0067,0.0017,4.2,999.9
2148,324994.4,45.83402773,-110.9359498,2434.5099,1,5,0.0073,0.0065,0.0207,0.0022,0.0068,0.0019,4.4,999.9
2148,324994.6,45.83402513,-110.9359547,2435.036,1,5,0.0074,0.0067,0.0211,0.0022,0.007,0.0021,4.6,999.9
2148,324994.8,45.83402256,-110.9359595,2435.5521,1,5,0.0076,0.0068,0.0215,0.0023,0.0071,0.0022,4.8,999.9
2148,324995,45.83402008,-110.9359643,2436.0744,1,5,0.0077,0.0069,0.0219,0.0023,0.0073,0.0023,5,999.9
2148,324995.2,45.83401762,-110.9359691,2436.5931,1,5,0.0078,0.007,0.0223,0.0023,0.0074,0.0025,5.2,999.9
2148,324995.4,45.8340152,-110.9359739,2437.1076,1,5,0.008,0.0072,0.0227,0.0023,0.0076,0.0026,5.4,999.9
2148,324995.6,45.83401282,-110.9359786,2437.6207,1,5,0.0081,0.0073,0.0231,0.0024,0.0077,0.0027,5.6,999.9
2148,324995.8,45.83401039,-110.9359834,2438.1484,1,5,0.0082,0.0074,0.0235,0.0024,0.0079,0.0029,5.8,999.9
2148,324996,45.83400803,-110.9359883,2438.6601,1,5,0.0084,0.0075,0.0239,0.0024,0.008,0.003,6,999.9
2148,324996.2,45.83400564,-110.9359931,2439.1876,1,5,0.0085,0.0077,0.0243,0.0024,0.0081,0.0031,6.2,999.9
2148,324996.4,45.83400328,-110.9359979,2439.7036,1,5,0.0086,0.0078,0.0247,0.0025,0.0083,0.0032,6.4,999.9
2148,324996.6,45.83400092,-110.9360027,2440.2102,1,5,0.0088,0.0079,0.0251,0.0025,0.0084,0.0033,6.6,999.9
2148,324996.8,45.83399851,-110.9360076,2440.7285,1,5,0.0089,0.008,0.0255,0.0025,0.0086,0.0034,6.8,999.9
2148,324997,45.83399612,-110.9360125,2441.2498,1,5,0.009,0.0081,0.0259,0.0025,0.0087,0.0035,7,999.9
2148,324997.2,45.83399369,-110.9360174,2441.7601,1,5,0.0091,0.0082,0.0261,0.0025,0.0087,0.0034,7.2,999.9
2148,324997.4,45.83399122,-110.9360224,2442.2745,1,6,0.0092,0.0081,0.0255,0.0018,0.0079,0.0016,7.4,999.9
2148,324997.6,45.83398875,-110.9360274,2442.7913,1,6,0.0092,0.0079,0.0251,-0.0002,0.0071,-0.0025,7.6,999.9
2148,324997.8,45.83398626,-110.9360323,2443.3071,1,6,0.0091,0.0073,0.0226,-0.0025,0.004,-0.0054,7.8,3.4
2148,324998,45.83398378,-110.9360373,2443.8324,1,6,0.0092,0.0074,0.0229,-0.0025,0.004,-0.0054,8,17.8
2148,324998.2,45.83398129,-110.9360422,2444.3491,1,6,0.0093,0.0075,0.0231,-0.0026,0.004,-0.0055,8.2,32
2148,324998.4,45.83397877,-110.936047,2444.8665,1,6,0.0094,0.0076,0.0234,-0.0027,0.0041,-0.0055,8.4,45.9
2148,324998.6,45.83397628,-110.9360518,2445.3768,1,6,0.0096,0.0077,0.0237,-0.0027,0.0041,-0.0056,8.6,59.7
2148,324998.8,45.83397375,-110.9360566,2445.8994,1,6,0.0097,0.0078,0.0239,-0.0028,0.0041,-0.0056,8.8,73.4
2148,324999,45.83397128,-110.9360615,2446.42,1,6,0.0098,0.0079,0.0242,-0.0028,0.0042,-0.0057,9,86.8
2148,324999.2,45.83396872,-110.9360664,2446.9397,1,6,0.0099,0.008,0.0245,-0.0029,0.0042,-0.0058,9.2,100.2
2148,324999.4,45.83396626,-110.9360713,2447.4592,1,6,0.01,0.0081,0.0247,-0.0029,0.0042,-0.0058,9.4,113.4
2148,324999.6,45.83396372,-110.9360761,2447.9742,1,6,0.0101,0.0081,0.025,-0.003,0.0043,-0.0059,9.6,126.5
2148,324999.8,45.83396117,-110.936081,2448.4967,1,6,0.0102,0.0082,0.0252,-0.003,0.0043,-0.0059,9.8,139.4
2148,325000,45.83395864,-110.936086,2449.0095,1,6,0.0103,0.0083,0.0254,-0.003,0.0043,-0.006,10,152.4
2148,325000.2,45.83395611,-110.9360909,2449.5246,1,6,0.0104,0.0084,0.0256,-0.0031,0.0044,-0.006,10.2,165.1
2148,325000.4,45.83395358,-110.9360958,2450.044,1,6,0.0105,0.0084,0.0259,-0.0031,0.0044,-0.0061,10.4,177.9
2148,325000.6,45.83395104,-110.9361006,2450.5531,1,6,0.0106,0.0085,0.0261,-0.0032,0.0044,-0.0061,10.6,190.5
2148,325000.8,45.83394846,-110.9361055,2451.0696,1,6,0.0106,0.0086,0.0263,-0.0032,0.0044,-0.0061,10.8,202.8
2148,325001,45.83394589,-110.9361105,2451.5852,1,6,0.0107,0.0087,0.0265,-0.0032,0.0045,-0.0062,11,215.3
2148,325001.2,45.83394332,-110.9361154,2452.1025,1,6,0.0108,0.0087,0.0267,-0.0033,0.0045,-0.0062,11.2,227.6
2148,325001.4,45.83394074,-110.9361204,2452.6281,1,6,0.0109,0.0088,0.0268,-0.0033,0.0045,-0.0063,11.4,239.8
2148,325001.6,45.8339382,-110.9361252,2453.1504,1,6,0.0109,0.0088,0.027,-0.0033,0.0045,-0.0063,11.6,252.2
2148,325001.8,45.83393577,-110.9361298,2453.6292,1,6,0.011,0.0089,0.0272,-0.0034,0.0045,-0.0063,11.8,264.2
2148,325002,45.83393364,-110.9361339,2454.0372,1,6,0.0111,0.0089,0.0273,-0.0034,0.0046,-0.0064,12,276.6
2148,325002.2,45.83393191,-110.9361371,2454.3604,1,6,0.0111,0.009,0.0275,-0.0034,0.0046,-0.0064,12.2,288.9
2148,325002.4,45.83393068,-110.9361394,2454.5778,1,6,0.0112,0.009,0.0276,-0.0035,0.0046,-0.0064,12.4,301.1
2148,325002.6,45.83392983,-110.9361406,2454.7043,1,6,0.0112,0.0091,0.0277,-0.0035,0.0046,-0.0065,12.6,313.1
2148,325002.8,45.83392932,-110.9361409,2454.7241,1,6,0.0113,0.0091,0.0278,-0.0035,0.0046,-0.0065,12.8,325.5
2148,325003,45.83392879,-110.9361403,2454.6452,1,6,0.0113,0.0092,0.0279,-0.0035,0.0046,-0.0065,13,337.4
2148,325003.2,45.83392813,-110.936139,2454.457,1,6,0.0114,0.0092,0.028,-0.0035,0.0047,-0.0065,13.2,349.5
2148,325003.4,45.83392712,-110.936137,2454.181,1,6,0.0114,0.0092,0.0281,-0.0036,0.0047,-0.0065,13.4,361.4
2148,325003.6,45.83392555,-110.9361344,2453.835,1,6,0.0114,0.0092,0.0282,-0.0036,0.0047,-0.0066,13.6,373.2
2148,325003.8,45.83392323,-110.9361313,2453.4194,1,6,0.0115,0.0093,0.0283,-0.0036,0.0047,-0.0066,13.8,385.2
2148,325004,45.83392015,-110.9361276,2452.945,1,6,0.0115,0.0093,0.0283,-0.0036,0.0047,-0.0066,14,397.1
2148,325004.2,45.83391637,-110.9361234,2452.4464,1,6,0.0115,0.0093,0.0284,-0.0036,0.0047,-0.0066,14.2,408.8
2148,325004.4,45.83391225,-110.936119,2451.9298,1,6,0.0115,0.0093,0.0284,-0.0036,0.0047,-0.0066,14.4,420.5
2148,325004.6,45.83390792,-110.9361145,2451.4147,1,6,0.0115,0.0093,0.0284,-0.0036,0.0047,-0.0066,14.6,432.4
2148,325004.8,45.8339036,-110.93611,2450.8945,1,6,0.0115,0.0093,0.0284,-0.0036,0.0047,-0.0066,14.8,444.1
2148,325005,45.83389936,-110.9361058,2450.3677,1,6,0.0115,0.0093,0.0284,-0.0036,0.0047,-0.0066,15,456.1
2148,325005.2,45.83389526,-110.9361017,2449.8504,1,6,0.0115,0.0093,0.0284,-0.0036,0.0047,-0.0066,15.2,467.7
2148,325005.4,45.83389128,-110.9360978,2449.3319,1,6,0.0115,0.0093,0.0284,-0.0036,0.0047,-0.0066,15.4,479.5
2148,325005.6,45.83388745,-110.936094,2448.8205,1,6,0.0115,0.0093,0.0284,-0.0036,0.0047,-0.0066,15.6,491.2
2148,325005.8,45.83388379,-110.9360901,2448.314,1,6,0.0115,0.0093,0.0284,-0.0036,0.0047,-0.0066,15.8,503.2
2148,325006,45.83388017,-110.9360862,2447.7988,1,6,0.0115,0.0093,0.0283,-0.0036,0.0047,-0.0066,16,514.9
2148,325006.2,45.83387663,-110.9360825,2447.2759,1,6,0.0115,0.0093,0.0283,-0.0036,0.0047,-0.0066,16.2,526.7
2148,325006.4,45.83387312,-110.9360788,2446.7642,1,6,0.0114,0.0092,0.0282,-0.0036,0.0047,-0.0066,16.4,538.5
2148,325006.6,45.83386959,-110.9360751,2446.2557,1,6,0.0114,0.0092,0.0281,-0.0036,0.0047,-0.0065,16.6,550.3
2148,325006.8,45.83386615,-110.9360715,2445.7431,1,6,0.0114,0.0092,0.028,-0.0035,0.0047,-0.0065,16.8,562
2148,325007,45.83386264,-110.9360677,2445.2342,1,6,0.0113,0.0092,0.0279,-0.0035,0.0047,-0.0065,17,573.6
2148,325007.2,45.83385913,-110.9360638,2444.7256,1,6,0.0113,0.0091,0.0278,-0.0035,0.0046,-0.0065,17.2,585
2148,325007.4,45.83385559,-110.9360601,2444.2103,1,6,0.0112,0.0091,0.0277,-0.0035,0.0046,-0.0065,17.4,596.6
2148,325007.6,45.83385204,-110.9360563,2443.689,1,6,0.0112,0.009,0.0276,-0.0035,0.0046,-0.0064,17.6,608.1
2148,325007.8,45.83384841,-110.9360526,2443.1737,1,6,0.0111,0.009,0.0275,-0.0034,0.0046,-0.0064,17.8,619.7
2148,325008,45.83384481,-110.9360487,2442.6602,1,6,0.0111,0.0089,0.0273,-0.0034,0.0046,-0.0064,18,631.4
2148,325008.2,45.83384113,-110.936045,2442.1627,1,6,0.011,0.0089,0.0272,-0.0034,0.0046,-0.0063,18.2,642.9
2148,325008.4,45.83383745,-110.9360414,2441.6729,1,6,0.0109,0.0088,0.027,-0.0034,0.0046,-0.0063,18.4,654.8
2148,325008.6,45.83383369,-110.9360378,2441.1586,1,6,0.0109,0.0088,0.0268,-0.0033,0.0045,-0.0063,18.6,666.7
2148,325008.8,45.83382992,-110.9360342,2440.6351,1,6,0.0108,0.0087,0.0267,-0.0033,0.0045,-0.0062,18.8,678.5
2148,325009,45.83382619,-110.9360306,2440.1319,1,6,0.0107,0.0087,0.0265,-0.0033,0.0045,-0.0062,19,690.2
2148,325009.2,45.8338225,-110.9360272,2439.6343,1,6,0.0106,0.0086,0.0263,-0.0032,0.0045,-0.0061,19.2,702.1
2148,325009.4,45.83381867,-110.9360236,2439.1247,1,6,0.0105,0.0085,0.0261,-0.0032,0.0044,-0.0061,19.4,713.7
2148,325009.6,45.83381481,-110.9360199,2438.593,1,6,0.0105,0.0085,0.0259,-0.0031,0.0044,-0.0061,19.6,725.4
2148,325009.8,45.83381117,-110.9360164,2438.0797,1,6,0.0104,0.0084,0.0256,-0.0031,0.0044,-0.006,19.8,737.1
2148,325010,45.83380758,-110.936013,2437.6059,1,6,0.0103,0.0083,0.0254,-0.0031,0.0044,-0.006,20,748.9
2148,325010.2,45.83380407,-110.9360097,2437.1215,1,6,0.0102,0.0082,0.0252,-0.003,0.0043,-0.0059,20.2,760.8
2148,325010.4,45.83380047,-110.936006,2436.6236,1,6,0.0101,0.0081,0.025,-0.003,0.0043,-0.0059,20.4,772.6
2148,325010.6,45.83379703,-110.9360025,2436.1346,1,6,0.01,0.0081,0.0247,-0.0029,0.0043,-0.0058,20.6,784.6
2148,325010.8,45.83379363,-110.9359991,2435.6405,1,6,0.0099,0.008,0.0245,-0.0029,0.0042,-0.0058,20.8,796.5
2148,325011,45.83379006,-110.9359958,2435.1422,1,6,0.0098,0.0079,0.0242,-0.0028,0.0042,-0.0057,21,808.5
2148,325011.2,45.83378644,-110.9359924,2434.6438,1,6,0.0097,0.0078,0.0239,-0.0028,0.0042,-0.0057,21.2,820.6
2148,325011.4,45.83378278,-110.9359889,2434.1469,1,6,0.0095,0.0077,0.0237,-0.0027,0.0041,-0.0056,21.4,832.7
2148,325011.6,45.83377914,-110.9359855,2433.6532,1,6,0.0094,0.0076,0.0234,-0.0027,0.0041,-0.0055,21.6,845.2
2148,325011.8,45.83377551,-110.9359819,2433.1543,1,6,0.0093,0.0075,0.0231,-0.0026,0.0041,-0.0055,21.8,857.6
2148,325012,45.83377182,-110.9359784,2432.6617,1,6,0.0092,0.0074,0.0228,-0.0026,0.004,-0.0054,22,869.7
2148,325012.2,45.83376818,-110.9359748,2432.1711,1,6,0.0091,0.0073,0.0226,-0.0025,0.004,-0.0054,22.2,881.9
2148,325012.4,45.83376449,-110.9359711,2431.6835,1,6,0.009,0.0073,0.0223,-0.0025,0.004,-0.0053,22.4,893.9
2148,325012.6,45.83376093,-110.9359674,2431.1935,1,6,0.0088,0.0072,0.022,-0.0024,0.0039,-0.0052,22.6,906.1
2148,325012.8,45.83375738,-110.9359636,2430.6961,1,6,0.0087,0.0071,0.0217,-0.0023,0.0039,-0.0052,22.8,918.5
2148,325013,45.8337538,-110.9359599,2430.2071,1,6,0.0086,0.007,0.0214,-0.0023,0.0038,-0.0051,23,931
2148,325013.2,45.83375035,-110.9359564,2429.709,1,6,0.0085,0.0069,0.0211,-0.0022,0.0038,-0.0051,23.2,943.5
2148,325013.4,45.83374693,-110.9359529,2429.2169,1,6,0.0084,0.0068,0.0208,-0.0022,0.0037,-0.005,23.4,956
2148,325013.6,45.83374351,-110.9359494,2428.7184,1,6,0.0082,0.0067,0.0205,-0.0021,0.0037,-0.0049,23.6,968.4
2148,325013.8,45.83374001,-110.9359457,2428.2165,1,6,0.0081,0.0065,0.02,-0.0021,0.0035,-0.005,23.8,981
2148,325014,45.83373641,-110.9359421,2427.7153,1,6,0.0079,0.0061,0.0184,-0.0026,-0.0017,-0.0058,24,993.7
2148,325014.2,45.83373282,-110.9359385,2427.2222,1,6,0.0078,0.0062,0.0192,-0.0022,0.0028,-0.0051,24.2,999.9
2148,325014.4,45.8337293,-110.935935,2426.7292,1,6,0.0077,0.0062,0.0192,-0.0019,0.0034,-0.0048,24.4,999.9
2148,325014.6,45.83372583,-110.9359314,2426.2295,1,6,0.0076,0.0062,0.0189,-0.0018,0.0035,-0.0047,24.6,999.9
2148,325014.8,45.83372239,-110.9359277,2425.7143,1,6,0.0075,0.0061,0.0186,-0.0017,0.0035,-0.0046,24.8,999.9
2148,325015,45.83371894,-110.9359242,2425.2019,1,6,0.0074,0.006,0.0183,-0.0016,0.0034,-0.0045,25,999.9
2148,325015.2,45.83371576,-110.9359211,2424.7501,1,6,0.0072,0.0059,0.018,-0.0016,0.0034,-0.0045,25.2,999.9
2148,325015.4,45.83371326,-110.9359189,2424.3767,1,6,0.0071,0.0058,0.0177,-0.0015,0.0033,-0.0044,25.4,999.9
2148,325015.6,45.83371152,-110.9359173,2424.1111,1,6,0.007,0.0057,0.0174,-0.0014,0.0033,-0.0044,25.6,999.9
2148,325015.8,45.83371058,-110.9359165,2423.9205,1,6,0.0069,0.0056,0.0172,-0.0013,0.0032,-0.0043,25.8,999.9
2148,325016,45.83370997,-110.9359159,2423.8533,1,6,0.0068,0.0055,0.0169,-0.0013,0.0032,-0.0043,26,999.9
2148,325016.2,45.83370922,-110.9359152,2423.8901,1,6,0.0067,0.0054,0.0166,-0.0012,0.0032,-0.0042,26.2,999.9
2148,325016.4,45.83370784,-110.9359138,2424.0119,1,6,0.0066,0.0053,0.0163,-0.0011,0.0031,-0.0042,26.4,999.9
2148,325016.6,45.83370556,-110.9359114,2424.2061,1,6,0.0065,0.0052,0.016,-0.001,0.0031,-0.0041,26.6,999.9
2148,325016.8,45.83370233,-110.9359079,2424.4693,1,6,0.0064,0.0052,0.0158,-0.001,0.003,-0.0041,26.8,999.9
2148,325017,45.8336982,-110.9359033,2424.7843,1,6,0.0063,0.0051,0.0155,-0.0009,0.003,-0.0041,27,999.9
2148,325017.2,45.83369342,-110.9358981,2425.1251,1,6,0.0062,0.005,0.0153,-0.0008,0.003,-0.004,27.2,999.9
2148,325017.4,45.83368836,-110.9358926,2425.4831,1,6,0.0061,0.0049,0.0151,-0.0007,0.0029,-0.004,27.4,999.9
2148,325017.6,45.83368335,-110.9358873,2425.8329,1,6,0.006,0.0049,0.0148,-0.0006,0.0029,-0.0039,27.6,999.9
2148,325017.8,45.83367844,-110.9358821,2426.1904,1,6,0.0059,0.0048,0.0146,-0.0005,0.0028,-0.0039,27.8,999.9
2148,325018,45.83367363,-110.9358772,2426.534,1,6,0.0059,0.0047,0.0144,-0.0004,0.0028,-0.0039,28,999.9
2148,325018.2,45.83366892,-110.9358725,2426.8769,1,6,0.0058,0.0047,0.0143,-0.0003,0.0028,-0.0039,28.2,999.9
2148,325018.4,45.83366426,-110.9358678,2427.2108,1,6,0.0057,0.0046,0.0141,-0.0001,0.0028,-0.0038,28.4,999.9
2148,325018.6,45.83365959,-110.9358634,2427.5525,1,6,0.0057,0.0046,0.014,0.0002,0.0027,-0.0038,28.6,999.9
2148,325018.8,45.83365504,-110.9358589,2427.8805,1,6,0.0056,0.0046,0.0138,0.0003,0.0027,-0.0038,28.8,999.9
2148,325019,45.83365039,-110.9358544,2428.2254,1,6,0.0056,0.0045,0.0137,0.0004,0.0027,-0.0038,29,999.9
2148,325019.2,45.83364583,-110.93585,2428.5683,1,6,0.0056,0.0045,0.0137,0.0004,0.0027,-0.0038,29.2,999.9
2148,325019.4,45.83364136,-110.9358457,2428.8997,1,6,0.0055,0.0045,0.0136,0.0005,0.0027,-0.0038,29.4,999.9
2148,325019.6,45.83363695,-110.9358414,2429.2419,1,6,0.0055,0.0045,0.0137,0.0005,0.0027,-0.0038,29.6,999.9
2148,325019.8,45.83363259,-110.935837,2429.5934,1,6,0.0057,0.0048,0.0148,0.0013,0.0039,-0.0032,29.8,999.9
2148,325020,45.83362819,-110.9358327,2429.9316,1,6,0.0041,0.0034,0.0108,0.0009,0.0027,-0.0025,0,999.9
2148,325020.2,45.83362376,-110.9358283,2430.2686,1,6,0.0056,0.0045,0.0139,0.0005,0.0028,-0.0039,0.2,999.9
2148,325020.4,45.83361946,-110.9358238,2430.6037,1,6,0.0055,0.0045,0.0137,0.0005,0.0027,-0.0038,0.4,999.9
2148,325020.6,45.83361505,-110.9358193,2430.9525,1,6,0.0056,0.0045,0.0136,0.0005,0.0027,-0.0038,0.6,999.9
2148,325020.8,45.83361063,-110.9358148,2431.2925,1,6,0.0056,0.0045,0.0137,0.0005,0.0028,-0.0038,0.8,999.9
2148,325021,45.83360616,-110.9358104,2431.6388,1,6,0.0056,0.0045,0.0138,0.0005,0.0028,-0.0038,1,999.9
2148,325021.2,45.83360165,-110.9358059,2431.981,1,6,0.0056,0.0046,0.0139,0.0005,0.0028,-0.0038,1.2,999.9
2148,325021.4,45.83359709,-110.9358013,2432.3333,1,6,0.0059,0.0052,0.0158,0.0019,0.005,-0.002,1.4,999.9
2148,325021.6,45.83359258,-110.9357967,2432.6571,1,5,0.0059,0.0052,0.0162,0.0019,0.0052,-0.0017,1.6,999.9
2148,325021.8,45.833588,-110.9357922,2432.995,1,5,0.006,0.0053,0.0164,0.0019,0.0053,-0.0016,1.8,999.9
2148,325022,45.83358335,-110.9357875,2433.3409,1,5,0.0061,0.0054,0.0166,0.0019,0.0054,-0.0015,2,999.9
2148,325022.2,45.83357871,-110.9357828,2433.6756,1,5,0.0061,0.0054,0.0169,0.002,0.0054,-0.0014,2.2,999.9
2148,325022.4,45.83357407,-110.9357782,2434.0018,1,5,0.0062,0.0055,0.0172,0.002,0.0056,-0.0013,2.4,999.9
2148,325022.6,45.8335694,-110.9357736,2434.3275,1,5,0.0063,0.0056,0.0175,0.002,0.0057,-0.0012,2.6,999.9
2148,325022.8,45.83356465,-110.9357692,2434.6551,1,5,0.0064,0.0057,0.0178,0.002,0.0058,-0.001,2.8,999.9
2148,325023,45.83355984,-110.9357648,2434.9832,1,5,0.0065,0.0058,0.0181,0.002,0.0059,-0.0008,3,999.9
2148,325023.2,45.83355511,-110.9357604,2435.3143,1,5,0.0066,0.0059,0.0184,0.002,0.006,-0.0005,3.2,999.9
