%,GPST,latitude(deg),longitude(deg),height(m),Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio
2208,400124.8,45.83308116,-110.9370142,2519.5973,2,7,0.0069,0.0098,0.0151,-0.0037,0.0057,-0.0008,4.8,2.5
2208,400125,45.8330829,-110.9370161,2518.9614,2,7,0.0067,0.0096,0.0146,-0.0035,0.0055,0.001,0,2.5
2208,400125.2,45.83308458,-110.9370179,2518.3308,2,7,0.0071,0.0099,0.0153,-0.0037,0.0058,-0.0007,0.2,2.5
2208,400125.4,45.8330863,-110.9370199,2517.6971,2,7,0.0071,0.0099,0.0152,-0.0037,0.0057,-0.0006,0.4,2.5
2208,400125.6,45.83308817,-110.9370219,2517.0727,2,7,0.0071,0.0099,0.0152,-0.0037,0.0057,-0.0005,0.6,2.5
2208,400125.8,45.83309015,-110.9370239,2516.4357,2,7,0.007,0.0099,0.0151,-0.0037,0.0057,-0.0005,0.8,2.5
2208,400126,45.83309215,-110.9370258,2515.7963,2,7,0.007,0.0098,0.0151,-0.0037,0.0057,-0.0004,1,2.5
2208,400126.2,45.83309406,-110.9370277,2515.1589,2,7,0.007,0.0098,0.0151,-0.0037,0.0057,-0.0003,1.2,2.5
2208,400126.4,45.83309596,-110.9370295,2514.5153,2,7,0.007,0.0098,0.015,-0.0037,0.0057,-0.0003,1.4,2.5
2208,400126.6,45.83309793,-110.9370313,2513.8755,2,7,0.0069,0.0098,0.015,-0.0037,0.0057,-0.0002,1.6,2.5
2208,400126.8,45.83309999,-110.9370333,2513.244,2,7,0.0069,0.0098,0.015,-0.0037,0.0057,-0.0001,1.8,2.5
2208,400127,45.83310183,-110.9370353,2512.605,2,7,0.0069,0.0098,0.015,-0.0036,0.0056,0.0001,2,2.5
2208,400127.2,45.83310345,-110.9370373,2511.9727,2,7,0.0069,0.0098,0.0149,-0.0036,0.0056,0.0001,2.2,2.5
2208,400127.4,45.83310499,-110.9370393,2511.3408,2,7,0.0069,0.0098,0.0149,-0.0036,0.0056,0.0001,2.4,2.5
2208,400127.6,45.83310656,-110.9370414,2510.7062,2,7,0.0069,0.0098,0.0149,-0.0036,0.0056,0.0001,2.6,2.5
2208,400127.8,45.83310829,-110.9370435,2510.0643,2,7,0.0069,0.0098,0.0149,-0.0036,0.0056,-0.0001,2.8,2.5
2208,400128,45.83311002,-110.9370455,2509.4442,2,7,0.0069,0.0098,0.0149,-0.0036,0.0056,-0.0002,3,2.5
2208,400128.2,45.83311185,-110.9370476,2508.8132,2,7,0.0069,0.0098,0.0149,-0.0036,0.0056,-0.0003,3.2,2.5
2208,400128.4,45.83311372,-110.9370497,2508.1713,2,7,0.0069,0.0098,0.0149,-0.0036,0.0056,-0.0003,3.4,2.5
2208,400128.6,45.83311567,-110.9370517,2507.5282,2,7,0.0069,0.0098,0.0149,-0.0036,0.0056,-0.0004,3.6,2.5
2208,400128.8,45.83311746,-110.9370535,2506.9156,2,7,0.0069,0.0098,0.0149,-0.0036,0.0056,-0.0005,3.8,2.5
2208,400129,45.83311886,-110.9370548,2506.3932,2,7,0.0069,0.0098,0.015,-0.0036,0.0056,-0.0005,4,2.5
2208,400129.2,45.83311974,-110.9370556,2506.0102,2,7,0.0069,0.0098,0.015,-0.0037,0.0057,-0.0006,4.2,2.5
2208,400129.4,45.83312016,-110.9370559,2505.7498,2,7,0.0069,0.0098,0.015,-0.0037,0.0057,-0.0007,4.4,2.5
2208,400129.6,45.83312041,-110.937056,2505.6266,2,7,0.0069,0.0098,0.015,-0.0037,0.0057,-0.0007,4.6,2.5
2208,400129.8,45.83312085,-110.9370565,2505.6213,2,7,0.0069,0.0098,0.0151,-0.0037,0.0057,-0.0008,4.8,2.5
2208,400130,45.8331217,-110.9370577,2505.7175,2,7,0.0067,0.0096,0.0146,-0.0035,0.0055,0.001,0,2.5
2208,400130.2,45.83312342,-110.9370594,2505.8942,2,7,0.0071,0.0099,0.0153,-0.0037,0.0058,-0.0007,0.2,2.5
2208,400130.4,45.83312615,-110.9370623,2506.1454,2,7,0.0071,0.0099,0.0152,-0.0037,0.0057,-0.0006,0.4,2.5
2208,400130.6,45.83312983,-110.9370661,2506.4699,2,7,0.007,0.0099,0.0151,-0.0037,0.0057,-0.0003,0.6,2.5
2208,400130.8,45.83313432,-110.9370707,2506.8717,2,7,0.0069,0.0098,0.015,-0.0035,0.0055,0.0013,0.8,2.5
2208,400131,45.83313908,-110.9370756,2507.2997,2,7,0.0069,0.0098,0.015,-0.0035,0.0055,0.0014,1,2.5
2208,400131.2,45.83314382,-110.9370805,2507.7285,2,7,0.0069,0.0098,0.015,-0.0035,0.0055,0.0013,1.2,2.5
2208,400131.4,45.83314842,-110.9370852,2508.149,2,7,0.0069,0.0098,0.0149,-0.0036,0.0056,0.0011,1.4,2.5
2208,400131.6,45.8331529,-110.9370897,2508.56,2,7,0.0069,0.0098,0.015,-0.0037,0.0057,0.0003,1.6,2.5
2208,400131.8,45.8331572,-110.9370941,2508.9858,2,7,0.0069,0.0098,0.015,-0.0037,0.0057,0.0001,1.8,2.5
2208,400132,45.83316138,-110.9370984,2509.4074,2,7,0.0069,0.0098,0.0149,-0.0036,0.0056,0.0002,2,2.5
2208,400132.2,45.83316556,-110.9371026,2509.8158,2,7,0.0069,0.0098,0.0149,-0.0036,0.0056,0.0002,2.2,2.5
2208,400132.4,45.83316966,-110.9371066,2510.2312,2,7,0.0069,0.0098,0.0149,-0.0036,0.0056,0.0002,2.4,2.5
2208,400132.6,45.83317383,-110.9371106,2510.6372,2,7,0.0069,0.0098,0.0149,-0.0036,0.0056,0.0001,2.6,2.5
2208,400132.8,45.83317808,-110.9371144,2511.0424,2,7,0.0069,0.0098,0.0149,-0.0036,0.0056,0.0001,2.8,2.5
2208,400133,45.83318239,-110.9371181,2511.4606,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0001,3,2.5
2208,400133.2,45.83318678,-110.937122,2511.8708,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0002,3.2,2.5
2208,400133.4,45.83319114,-110.937126,2512.2913,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0003,3.4,2.5
2208,400133.6,45.83319534,-110.93713,2512.7054,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0004,3.6,2.5
2208,400133.8,45.83319954,-110.9371339,2513.116,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0005,3.8,2.5
2208,400134,45.83320388,-110.9371377,2513.5229,2,7,0.0069,0.0098,0.015,-0.0036,0.0056,-0.0005,4,2.5
2208,400134.2,45.83320816,-110.9371414,2513.9483,2,7,0.0069,0.0098,0.015,-0.0037,0.0056,-0.0006,4.2,2.5
2208,400134.4,45.83321241,-110.9371452,2514.3681,2,7,0.0069,0.0098,0.015,-0.0037,0.0057,-0.0007,4.4,2.5
2208,400134.6,45.83321669,-110.9371489,2514.7815,2,7,0.0069,0.0098,0.015,-0.0037,0.0057,-0.0007,4.6,2.5
2208,400134.8,45.83322099,-110.9371526,2515.1933,2,7,0.0069,0.0098,0.0151,-0.0037,0.0057,-0.0008,4.8,2.5
2208,400135,45.83322534,-110.9371562,2515.6073,2,7,0.0066,0.0096,0.0146,-0.0035,0.0055,0.001,0,2.5
2208,400135.2,45.83322967,-110.9371598,2516.0236,2,7,0.0071,0.0099,0.0152,-0.0037,0.0058,-0.0007,0.2,2.5
2208,400135.4,45.83323397,-110.9371638,2516.4267,2,7,0.0071,0.0099,0.0152,-0.0037,0.0057,-0.0006,0.4,2.5
2208,400135.6,45.83323823,-110.9371677,2516.8267,2,7,0.007,0.0099,0.0151,-0.0037,0.0057,-0.0005,0.6,2.5
2208,400135.8,45.83324252,-110.9371716,2517.2356,2,7,0.007,0.0099,0.0151,-0.0037,0.0057,-0.0004,0.8,2.5
2208,400136,45.83324687,-110.9371755,2517.6341,2,7,0.007,0.0098,0.0151,-0.0037,0.0057,-0.0004,1,2.5
2208,400136.2,45.83325109,-110.9371795,2518.0365,2,7,0.0069,0.0098,0.015,-0.0037,0.0057,-0.0003,1.2,2.5
2208,400136.4,45.83325529,-110.9371836,2518.4431,2,7,0.0069,0.0098,0.015,-0.0037,0.0057,-0.0002,1.4,2.5
2208,400136.6,45.83325953,-110.9371877,2518.8398,2,7,0.0069,0.0098,0.015,-0.0037,0.0057,-0.0001,1.6,2.5
2208,400136.8,45.83326384,-110.9371917,2519.2339,2,7,0.0069,0.0098,0.015,-0.0037,0.0056,0.0001,1.8,2.5
2208,400137,45.83326814,-110.9371957,2519.6423,2,7,0.0069,0.0098,0.0149,-0.0036,0.0056,0.0002,2,2.5
2208,400137.2,45.83327243,-110.9371998,2520.0433,2,7,0.0069,0.0098,0.0149,-0.0036,0.0056,0.0002,2.2,2.5
2208,400137.4,45.83327677,-110.9372039,2520.4413,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0002,2.4,2.5
2208,400137.6,45.83328111,-110.937208,2520.8408,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0002,2.6,2.5
2208,400137.8,45.83328548,-110.9372122,2521.2403,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0001,2.8,2.5
2208,400138,45.83328974,-110.9372165,2521.652,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0001,3,2.5
2208,400138.2,45.83329401,-110.9372208,2522.049,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0002,3.2,2.5
2208,400138.4,45.83329827,-110.9372252,2522.4453,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0003,3.4,2.5
2208,400138.6,45.8333025,-110.9372296,2522.8483,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0004,3.6,2.5
2208,400138.8,45.83330673,-110.9372341,2523.2446,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0004,3.8,2.5
2208,400139,45.83331099,-110.9372385,2523.6428,2,7,0.0068,0.0098,0.015,-0.0036,0.0056,-0.0005,4,2.5
2208,400139.2,45.83331529,-110.9372431,2524.0489,2,7,0.0068,0.0098,0.015,-0.0036,0.0056,-0.0005,4.2,2.5
2208,400139.4,45.83331962,-110.9372475,2524.4486,2,7,0.0068,0.0097,0.0149,-0.0035,0.0055,0.0012,4.4,2.5
2208,400139.6,45.83332402,-110.9372519,2524.8653,2,7,0.0068,0.0097,0.0149,-0.0034,0.0054,0.0014,4.6,2.5
2208,400139.8,45.83332835,-110.9372561,2525.2775,2,7,0.0067,0.0097,0.0149,-0.0034,0.0054,0.0015,4.8,2.5
2208,400140,45.83333265,-110.9372602,2525.681,2,7,0.0065,0.0095,0.0144,-0.0033,0.0053,0.0018,0,2.5
2208,400140.2,45.83333685,-110.9372646,2526.0776,2,7,0.0069,0.0098,0.0151,-0.0034,0.0054,0.0017,0.2,2.5
2208,400140.4,45.83334099,-110.937269,2526.4667,2,7,0.0069,0.0098,0.015,-0.0034,0.0054,0.0017,0.4,2.5
2208,400140.6,45.83334517,-110.9372735,2526.8548,2,7,0.0068,0.0097,0.015,-0.0034,0.0054,0.0017,0.6,1.3
2208,400140.8,45.83334945,-110.9372781,2527.2473,2,7,0.0068,0.0097,0.015,-0.0034,0.0054,0.0016,0.8,1.3
2208,400141,45.83335378,-110.9372828,2527.6457,2,7,0.0068,0.0098,0.0149,-0.0035,0.0055,0.0014,1,1.4
2208,400141.2,45.83335812,-110.9372873,2528.0456,2,7,0.0069,0.0098,0.0149,-0.0035,0.0055,0.0012,1.2,1.4
2208,400141.4,45.83336224,-110.9372914,2528.4168,2,7,0.0069,0.0098,0.015,-0.0037,0.0057,0.0002,1.4,2.5
2208,400141.6,45.83336567,-110.937295,2528.7293,2,7,0.0069,0.0098,0.015,-0.0037,0.0057,0.0001,1.6,2.5
2208,400141.8,45.83336829,-110.9372977,2528.9664,2,7,0.0069,0.0098,0.0149,-0.0036,0.0056,0.0002,1.8,2.5
2208,400142,45.83337006,-110.9372996,2529.13,2,7,0.0069,0.0098,0.0149,-0.0036,0.0056,0.0002,2,2.5
2208,400142.2,45.83337077,-110.9373008,2529.2445,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0002,2.2,2.5
2208,400142.4,45.83337016,-110.9373018,2529.3489,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0002,2.4,2.5
2208,400142.6,45.83336828,-110.9373031,2529.5039,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0002,2.6,2.5
2208,400142.8,45.83336552,-110.9373055,2529.7419,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0001,2.8,2.5
2208,400143,45.83336231,-110.9373094,2530.0671,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0001,3,2.5
2208,400143.2,45.8333588,-110.9373147,2530.4777,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0002,3.2,2.5
2208,400143.4,45.8333552,-110.9373208,2530.9405,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0003,3.4,2.5
2208,400143.6,45.83335176,-110.937327,2531.4223,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0004,3.6,2.5
2208,400143.8,45.83334854,-110.9373332,2531.9028,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0004,3.8,2.5
2208,400144,45.83334558,-110.9373392,2532.385,2,7,0.0068,0.0098,0.015,-0.0036,0.0056,-0.0005,4,2.5
2208,400144.2,45.83334273,-110.937345,2532.855,2,7,0.0068,0.0098,0.015,-0.0037,0.0056,-0.0006,4.2,2.5
2208,400144.4,45.83333991,-110.9373507,2533.3268,2,7,0.0068,0.0098,0.015,-0.0037,0.0057,-0.0007,4.4,2.5
2208,400144.6,45.83333721,-110.9373562,2533.8015,2,7,0.0069,0.0098,0.015,-0.0037,0.0057,-0.0007,4.6,2.5
2208,400144.8,45.83333456,-110.9373617,2534.278,2,7,0.0069,0.0098,0.0151,-0.0037,0.0057,-0.0008,4.8,2.5
2208,400145,45.83333192,-110.9373673,2534.7549,2,7,0.0066,0.0096,0.0146,-0.0035,0.0055,0.001,0,2.5
2208,400145.2,45.83332933,-110.9373728,2535.2436,2,7,0.007,0.0099,0.0152,-0.0037,0.0057,-0.0007,0.2,2.5
2208,400145.4,45.8333269,-110.9373782,2535.7312,2,7,0.007,0.0099,0.0152,-0.0037,0.0057,-0.0006,0.4,2.5
2208,400145.6,45.83332447,-110.9373836,2536.2157,2,7,0.007,0.0099,0.0151,-0.0037,0.0057,-0.0005,0.6,2.5
2208,400145.8,45.8333219,-110.9373889,2536.7047,2,7,0.0069,0.0099,0.0151,-0.0037,0.0057,-0.0004,0.8,2.5
2208,400146,45.83331924,-110.9373942,2537.1923,2,7,0.0069,0.0098,0.015,-0.0037,0.0057,-0.0004,1,2.5
2208,400146.2,45.83331659,-110.9373994,2537.6784,2,7,0.0069,0.0098,0.015,-0.0037,0.0057,-0.0003,1.2,2.5
2208,400146.4,45.83331392,-110.9374046,2538.1548,2,7,0.0069,0.0098,0.015,-0.0037,0.0057,-0.0002,1.4,2.5
2208,400146.6,45.8333112,-110.9374097,2538.6304,2,7,0.0069,0.0098,0.015,-0.0037,0.0057,-0.0001,1.6,2.5
2208,400146.8,45.83330849,-110.9374149,2539.0987,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0002,1.8,2.5
2208,400147,45.83330586,-110.9374201,2539.5677,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0002,2,2.5
2208,400147.2,45.83330329,-110.9374253,2540.0409,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0002,2.2,2.5
2208,400147.4,45.83330072,-110.9374306,2540.5179,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0002,2.4,2.5
2208,400147.6,45.83329815,-110.9374359,2540.9955,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0002,2.6,2.5
2208,400147.8,45.83329549,-110.9374411,2541.4815,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0001,2.8,2.5
2208,400148,45.83329276,-110.9374463,2541.9551,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0001,3,2.5
2208,400148.2,45.83329002,-110.9374515,2542.4378,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0002,3.2,2.5
2208,400148.4,45.83328718,-110.9374567,2542.913,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0003,3.4,2.5
2208,400148.6,45.83328439,-110.9374619,2543.3833,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0004,3.6,2.5
2208,400148.8,45.83328162,-110.9374672,2543.8658,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0004,3.8,2.5
2208,400149,45.83327877,-110.9374726,2544.3405,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0005,4,2.5
2208,400149.2,45.83327603,-110.9374781,2544.8184,2,7,0.0068,0.0098,0.015,-0.0037,0.0056,-0.0006,4.2,2.5
2208,400149.4,45.83327335,-110.9374835,2545.2966,2,7,0.0068,0.0098,0.015,-0.0037,0.0057,-0.0006,4.4,2.5
2208,400149.6,45.83327064,-110.937489,2545.7738,2,7,0.0068,0.0098,0.015,-0.0037,0.0057,-0.0007,4.6,2.5
2208,400149.8,45.83326793,-110.9374944,2546.2544,2,7,0.0069,0.0098,0.0151,-0.0037,0.0057,-0.0008,4.8,2.5
2208,400150,45.83326519,-110.9374999,2546.735,2,7,0.0066,0.0096,0.0146,-0.0035,0.0055,0.001,0,2.5
2208,400150.2,45.83326252,-110.9375053,2547.2229,2,7,0.007,0.0099,0.0152,-0.0037,0.0057,-0.0007,0.2,2.5
2208,400150.4,45.83325989,-110.9375106,2547.698,2,7,0.007,0.0099,0.0152,-0.0037,0.0057,-0.0006,0.4,2.5
2208,400150.6,45.83325729,-110.9375159,2548.1715,2,7,0.007,0.0099,0.0151,-0.0037,0.0057,-0.0005,0.6,2.5
2208,400150.8,45.83325478,-110.9375211,2548.6508,2,7,0.0069,0.0099,0.0151,-0.0037,0.0057,-0.0004,0.8,2.5
2208,400151,45.83325243,-110.937526,2549.0864,2,7,0.0069,0.0098,0.015,-0.0037,0.0057,-0.0004,1,2.5
2208,400151.2,45.83325045,-110.93753,2549.4442,2,7,0.0069,0.0098,0.015,-0.0037,0.0057,-0.0003,1.2,2.5
2208,400151.4,45.83324889,-110.9375331,2549.7128,2,7,0.0069,0.0098,0.015,-0.0037,0.0057,-0.0002,1.4,2.5
2208,400151.6,45.8332478,-110.9375353,2549.8837,2,7,0.0068,0.0098,0.015,-0.0037,0.0056,-0.0001,1.6,2.5
2208,400151.8,45.83324707,-110.9375363,2549.958,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0001,1.8,2.5
2208,400152,45.83324645,-110.9375361,2549.9414,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0002,2,2.5
2208,400152.2,45.83324564,-110.9375348,2549.827,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0002,2.2,2.5
2208,400152.4,45.83324441,-110.9375324,2549.6433,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0002,2.4,2.5
2208,400152.6,45.83324252,-110.937529,2549.4038,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0002,2.6,2.5
2208,400152.8,45.83323977,-110.9375249,2549.1046,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0001,2.8,2.5
2208,400153,45.83323619,-110.9375201,2548.7604,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0001,3,2.5
2208,400153.2,45.83323191,-110.937515,2548.3705,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0002,3.2,2.5
2208,400153.4,45.83322714,-110.9375097,2547.964,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0003,3.4,2.5
2208,400153.6,45.83322229,-110.9375046,2547.5485,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0004,3.6,2.5
2208,400153.8,45.83321743,-110.9374997,2547.1338,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0004,3.8,2.5
2208,400154,45.83321271,-110.9374951,2546.7146,2,7,0.0068,0.0098,0.0149,-0.0037,0.0056,-0.0005,4,2.5
2208,400154.2,45.83320812,-110.9374907,2546.2995,2,7,0.0068,0.0098,0.015,-0.0037,0.0056,-0.0006,4.2,2.5
2208,400154.4,45.83320365,-110.9374864,2545.8848,2,7,0.0068,0.0098,0.015,-0.0037,0.0057,-0.0006,4.4,2.5
2208,400154.6,45.83319924,-110.9374822,2545.4651,2,7,0.0068,0.0098,0.015,-0.0037,0.0057,-0.0007,4.6,2.5
2208,400154.8,45.83319492,-110.9374779,2545.0577,2,7,0.0068,0.0098,0.0151,-0.0037,0.0057,-0.0008,4.8,2.5
2208,400155,45.83319064,-110.9374737,2544.6425,2,7,0.0066,0.0096,0.0145,-0.0035,0.0055,0.001,0,2.5
2208,400155.2,45.83318644,-110.9374697,2544.2267,2,7,0.007,0.0099,0.0152,-0.0037,0.0057,-0.0007,0.2,2.5
2208,400155.4,45.8331823,-110.9374657,2543.8137,2,7,0.007,0.0099,0.0151,-0.0037,0.0057,-0.0006,0.4,2.5
2208,400155.6,45.83317824,-110.9374617,2543.3966,2,7,0.0069,0.0099,0.0151,-0.0037,0.0057,-0.0005,0.6,2.5
2208,400155.8,45.83317413,-110.9374577,2542.9887,2,7,0.0069,0.0098,0.0151,-0.0037,0.0057,-0.0004,0.8,2.5
2208,400156,45.83316999,-110.9374536,2542.5759,2,7,0.0069,0.0098,0.015,-0.0037,0.0057,-0.0004,1,2.5
2208,400156.2,45.83316582,-110.9374495,2542.1684,2,7,0.0069,0.0098,0.015,-0.0037,0.0057,-0.0003,1.2,2.5
2208,400156.4,45.83316162,-110.9374453,2541.7573,2,7,0.0068,0.0098,0.015,-0.0037,0.0057,-0.0002,1.4,2.5
2208,400156.6,45.83315735,-110.9374412,2541.3524,2,7,0.0068,0.0098,0.0149,-0.0037,0.0056,-0.0001,1.6,2.5
2208,400156.8,45.83315309,-110.9374371,2540.9471,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0001,1.8,2.5
2208,400157,45.83314879,-110.9374329,2540.5448,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0002,2,2.5
2208,400157.2,45.83314449,-110.9374287,2540.144,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0002,2.2,2.5
2208,400157.4,45.83314019,-110.9374244,2539.742,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0002,2.4,2.5
2208,400157.6,45.8331359,-110.9374202,2539.3421,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0002,2.6,2.5
2208,400157.8,45.83313161,-110.9374159,2538.9404,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0001,2.8,2.5
2208,400158,45.83312729,-110.9374116,2538.5374,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0001,3,2.5
2208,400158.2,45.83312294,-110.9374073,2538.1339,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0002,3.2,2.5
2208,400158.4,45.83311866,-110.937403,2537.7336,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0003,3.4,2.5
2208,400158.6,45.8331144,-110.9373988,2537.3325,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0004,3.6,2.5
2208,400158.8,45.83311012,-110.9373945,2536.9351,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0004,3.8,2.5
2208,400159,45.83310584,-110.9373902,2536.5332,2,7,0.0068,0.0098,0.0149,-0.0037,0.0056,-0.0005,4,2.5
2208,400159.2,45.83310152,-110.9373859,2536.1358,2,7,0.0068,0.0098,0.015,-0.0037,0.0056,-0.0006,4.2,2.5
2208,400159.4,45.8330972,-110.9373816,2535.7401,2,7,0.0068,0.0098,0.015,-0.0037,0.0057,-0.0006,4.4,2.5
2208,400159.6,45.83309284,-110.9373773,2535.3453,2,7,0.0068,0.0098,0.015,-0.0037,0.0057,-0.0007,4.6,2.5
2208,400159.8,45.83308845,-110.937373,2534.9435,2,7,0.0068,0.0098,0.0151,-0.0037,0.0057,-0.0008,4.8,2.5
2208,400160,45.83308397,-110.9373687,2534.5496,2,7,0.0066,0.0096,0.0145,-0.0035,0.0055,0.001,0,2.5
2208,400160.2,45.83307953,-110.9373644,2534.1416,2,7,0.007,0.0099,0.0152,-0.0037,0.0057,-0.0007,0.2,2.5
2208,400160.4,45.83307516,-110.9373601,2533.7503,2,7,0.0069,0.0099,0.0151,-0.0037,0.0057,-0.0006,0.4,2.5
2208,400160.6,45.8330709,-110.9373558,2533.3672,2,7,0.0069,0.0099,0.0151,-0.0037,0.0057,-0.0005,0.6,2.5
2208,400160.8,45.83306669,-110.9373516,2532.9799,2,7,0.0069,0.0098,0.0151,-0.0037,0.0057,-0.0004,0.8,2.5
2208,400161,45.83306246,-110.9373474,2532.5805,2,7,0.0069,0.0098,0.015,-0.0037,0.0057,-0.0004,1,2.5
2208,400161.2,45.83305818,-110.9373433,2532.19,2,7,0.0068,0.0098,0.015,-0.0037,0.0057,-0.0003,1.2,2.5
2208,400161.4,45.83305386,-110.9373393,2531.7941,2,7,0.0068,0.0098,0.015,-0.0037,0.0057,-0.0002,1.4,2.5
2208,400161.6,45.83304956,-110.9373354,2531.3953,2,7,0.0068,0.0098,0.0149,-0.0037,0.0056,-0.0001,1.6,2.5
2208,400161.8,45.83304533,-110.9373314,2530.9861,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0001,1.8,2.5
2208,400162,45.83304105,-110.9373273,2530.5909,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0002,2,2.5
2208,400162.2,45.83303673,-110.9373232,2530.2049,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0002,2.2,2.5
2208,400162.4,45.83303242,-110.937319,2529.8096,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,0.0002,2.4,2.5
2208,400162.6,45.83302812,-110.9373149,2529.4104,2,7,0.0067,0.0098,0.0149,-0.0036,0.0056,0.0002,2.6,2.5
2208,400162.8,45.83302384,-110.9373107,2529.0116,2,7,0.0067,0.0098,0.0149,-0.0036,0.0056,0.0001,2.8,2.5
2208,400163,45.83301959,-110.9373066,2528.6171,2,7,0.0067,0.0098,0.0149,-0.0036,0.0056,-0.0001,3,2.5
2208,400163.2,45.83301536,-110.9373024,2528.2226,2,7,0.0067,0.0098,0.0149,-0.0036,0.0056,-0.0002,3.2,2.5
2208,400163.4,45.83301119,-110.9372981,2527.8308,2,7,0.0067,0.0098,0.0149,-0.0036,0.0056,-0.0003,3.4,2.5
2208,400163.6,45.83300703,-110.9372939,2527.4287,2,7,0.0067,0.0098,0.0149,-0.0036,0.0056,-0.0004,3.6,2.5
2208,400163.8,45.83300283,-110.9372897,2527.0369,2,7,0.0068,0.0098,0.0149,-0.0036,0.0056,-0.0004,3.8,2.5
2208,400164,45.83299858,-110.9372854,2526.641,2,7,0.0068,0.0098,0.0149,-0.0037,0.0056,-0.0005,4,2.5
2208,400164.2,45.83299427,-110.9372812,2526.2392,2,7,0.0068,0.0098,0.015,-0.0037,0.0056,-0.0006,4.2,2.5
2208,400164.4,45.83298998,-110.937277,2525.8409,2,7,0.0068,0.0098,0.015,-0.0037,0.0057,-0.0006,4.4,2.5
2208,400164.6,45.83298574,-110.9372728,2525.4298,2,7,0.0068,0.0098,0.015,-0.0037,0.0057,-0.0007,4.6,2.5
2208,400164.8,45.83298155,-110.9372686,2525.026,2,7,0.0068,0.0098,0.0151,-0.0037,0.0057,-0.0008,4.8,2.5
